state_name,district_name,crop_year,season,crop,area,production,matched_state,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
West Bengal,BARDHAMAN,2011,Rabi,Peas & beans (Pulses),474.0,646.0,Gangetic West Bengal,2.5,2.7,40.5,75.0,132.6,434.5,219.9,443.2,295.9,36.9,1.3,1.4,1686.5,5.2,248.1,1393.6,39.6
Maharashtra,NANDURBAR,2012,Kharif,Soyabean,24400.0,49200.0,Madhya Maharashtra,0.0,0.0,0.0,3.0,1.4,67.9,203.0,187.8,129.5,95.2,2.2,0.0,689.8,0.0,4.4,588.1,97.3
Himachal Pradesh,SIRMAUR,2000,Kharif,Sesamum,102.0,29.0,Himachal Pradesh,118.2,119.0,68.1,25.6,79.9,198.0,265.1,126.7,50.1,0.0,10.5,6.9,1068.4,237.2,173.7,640.0,17.5
Puducherry,YANAM,2008,Rabi,Coriander,2.0,1.0,,,,,,,,,,,,,,,,,,
Karnataka,RAICHUR,2010,Summer,Dry chillies,38.0,116.0,Coastal Karnataka,14.4,0.4,3.5,62.2,80.2,682.7,1200.2,637.5,468.4,294.7,231.5,11.0,3686.8,14.8,145.9,2988.9,537.2
Karnataka,CHITRADURGA,2004,Kharif,Other Kharif pulses,4987.0,1595.84,Coastal Karnataka,0.0,0.0,6.3,24.7,329.2,805.8,718.1,874.5,154.4,104.7,52.1,0.0,3070.0,0.1,360.3,2552.8,156.8
Madhya Pradesh,BARWANI,2005,Rabi,Wheat,18130.0,21423.0,West Madhya Pradesh,13.7,3.1,12.3,6.1,1.9,81.2,345.7,130.5,155.1,1.3,0.0,1.4,752.2,16.8,20.3,712.4,2.7
Rajasthan,GANGANAGAR,2010,Whole Year,Coriander,6.0,7.0,West Rajasthan,1.9,1.7,0.6,0.6,3.0,49.5,129.9,163.4,96.5,0.9,20.1,5.2,473.2,3.6,4.1,439.2,26.2
Assam,TINSUKIA,2014,Kharif,Cotton(lint),1.0,1.0,,,,,,,,,,,,,,,,,,
Tamil Nadu,VELLORE,2002,Whole Year,Cabbage,2.0,117.0,Tamil Nadu,2.9,22.1,3.9,9.2,32.6,23.7,11.8,26.5,32.2,93.7,47.2,12.2,318.0,25.0,45.7,94.2,153.1
Uttar Pradesh,SITAPUR,2011,Kharif,Urad,9641.0,6064.0,West Uttar Pradesh,2.1,10.4,3.9,2.8,29.6,175.9,215.9,232.3,101.7,0.7,0.5,1.5,777.4,12.5,36.3,725.9,2.7
Odisha,KHORDHA,1997,Winter,Arhar/Tur,12792.0,1151.0,Orissa,17.9,5.3,31.9,77.8,33.0,197.6,303.4,479.9,234.6,37.0,27.4,58.8,1504.5,23.2,142.7,1215.5,123.2
Telangana,MAHBUBNAGAR,2005,Rabi,Rice,54500.0,139139.0,Telangana,43.4,14.1,14.6,23.8,19.7,115.1,400.3,126.9,246.3,136.1,3.9,18.8,1163.1,57.5,58.2,888.5,158.8
Maharashtra,SATARA,2003,Whole Year,Onion,2350.0,21453.0,Madhya Maharashtra,0.8,2.2,1.5,5.7,15.1,210.8,208.7,178.4,116.2,29.5,3.5,0.1,772.6,3.0,22.3,714.2,33.1
Andhra Pradesh,CHITTOOR,2012,Kharif,Tomato,8521.0,143886.0,Coastal Andhra Pradesh,37.6,0.0,2.7,24.0,39.3,95.4,221.9,221.2,246.5,140.0,289.7,0.0,1318.4,37.6,66.1,785.0,429.7
Tamil Nadu,COIMBATORE,1998,Whole Year,Black pepper,130.0,26.0,Tamil Nadu,6.9,5.7,4.1,23.6,55.8,43.0,101.9,152.9,121.8,124.7,242.0,197.4,1079.7,12.5,83.6,419.6,564.0
Bihar,BEGUSARAI,2014,Summer,Maize,2057.0,8742.0,Bihar,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2,1061.0,50.5,112.9,848.6,49.0
Andhra Pradesh,KRISHNA,2003,Kharif,Moong(Green Gram),21446.0,12803.0,Coastal Andhra Pradesh,6.2,19.4,40.7,19.4,12.2,104.0,241.7,158.3,130.2,252.3,11.5,101.1,1096.8,25.6,72.3,634.1,364.9
Kerala,MALAPPURAM,2005,Whole Year,Cashewnut,9123.0,7394.0,Kerala,19.8,7.0,25.3,205.9,134.8,619.2,832.7,291.0,414.7,240.1,184.3,56.4,3031.1,26.8,366.0,2157.6,480.7
Nagaland,MON,2000,Kharif,Moong(Green Gram),250.0,230.0,,,,,,,,,,,,,,,,,,
West Bengal,NADIA,1998,Whole Year,Groundnut,5113.0,7696.0,Gangetic West Bengal,52.9,31.0,128.8,53.0,87.1,154.3,295.2,265.7,296.3,191.4,77.1,0.0,1632.7,83.9,268.9,1011.5,268.4
Jammu And Kashmir,GANDERBAL,2013,Rabi,Rapeseed &Mustard,1913.0,1381.5,Jammu & Kashmir,52.2,136.4,41.9,47.4,47.4,80.5,125.1,219.1,41.2,34.4,13.4,20.3,859.3,188.6,136.7,465.8,68.1
Andhra Pradesh,PRAKASAM,2014,Kharif,Mango,6529.0,54550.0,Coastal Andhra Pradesh,0.4,1.2,9.1,6.0,112.9,45.7,151.8,177.8,144.5,195.6,23.7,6.4,874.9,1.5,128.0,519.7,225.7
Dadra And Nagar Haveli,DADRA AND NAGAR HAVELI,2003,Winter,Gram,152.0,122.0,,,,,,,,,,,,,,,,,,
Mizoram,LUNGLEI,2004,Kharif,Soyabean,200.0,226.0,,,,,,,,,,,,,,,,,,
Uttarakhand,UTTAR KASHI,2003,Rabi,Wheat,13344.0,15693.0,Uttarakhand,40.7,126.0,99.7,54.1,67.1,145.2,515.3,416.2,239.9,1.8,4.8,23.6,1734.3,166.7,220.9,1316.6,30.2
Dadra And Nagar Haveli,DADRA AND NAGAR HAVELI,2003,Kharif,Niger seed,170.0,171.0,,,,,,,,,,,,,,,,,,
Bihar,JAMUI,2013,Rabi,Peas & beans (Pulses),19.0,20.0,Bihar,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0,1069.9,27.7,122.4,722.2,197.5
West Bengal,DARJEELING,2003,Whole Year,Coconut,149.0,2468.9,Gangetic West Bengal,0.5,11.7,70.0,36.3,81.9,280.5,253.4,239.3,155.0,341.5,8.9,17.7,1496.7,12.2,188.2,928.2,368.1
Dadra And Nagar Haveli,DADRA AND NAGAR HAVELI,2004,Kharif,Arhar/Tur,1339.0,1138.0,,,,,,,,,,,,,,,,,,
Chandigarh,CHANDIGARH,2004,Whole Year,Onion,5.0,85.0,Chhattisgarh,37.8,16.7,3.1,21.2,6.8,213.1,323.1,351.7,126.5,43.9,0.7,0.1,1144.5,54.5,31.1,1014.3,44.6
Nagaland,DIMAPUR,2011,Rabi,Sunflower,610.0,320.0,,,,,,,,,,,,,,,,,,
Andhra Pradesh,KADAPA,1997,Kharif,Cotton(lint),13400.0,17400.0,Coastal Andhra Pradesh,15.1,5.6,19.7,62.6,25.2,63.1,156.0,128.1,315.5,83.6,51.7,45.7,972.1,20.7,107.6,662.7,181.0
Maharashtra,GONDIA,2008,Kharif,Moong(Green Gram),100.0,100.0,Madhya Maharashtra,0.0,0.0,18.1,0.6,1.1,107.9,157.9,257.6,312.4,56.6,3.7,0.9,916.9,0.0,19.9,835.9,61.1
Maharashtra,HINGOLI,2002,Rabi,Jowar,21900.0,15100.0,Madhya Maharashtra,1.7,3.1,1.0,13.0,14.4,251.9,95.6,221.5,95.8,36.3,5.9,0.0,740.3,4.9,28.3,664.7,42.3
Karnataka,RAICHUR,2004,Summer,Bajra,769.0,621.0,Coastal Karnataka,0.0,0.0,6.3,24.7,329.2,805.8,718.1,874.5,154.4,104.7,52.1,0.0,3070.0,0.1,360.3,2552.8,156.8
Odisha,SAMBALPUR,1998,Summer,Moong(Green Gram),396.0,145.0,Orissa,31.5,28.3,52.4,43.4,53.4,176.4,277.6,203.5,277.3,139.6,73.8,0.0,1357.1,59.8,149.1,934.8,213.4
Dadra And Nagar Haveli,DADRA AND NAGAR HAVELI,2013,Kharif,Rice,13255.0,24866.0,,,,,,,,,,,,,,,,,,
Kerala,MALAPPURAM,2003,Whole Year,Mango,10932.0,39345.0,Kerala,0.7,50.9,82.1,134.4,91.0,566.7,532.0,350.3,93.6,407.0,76.4,9.7,2394.9,51.6,307.5,1542.6,493.1
Bihar,KISHANGANJ,2001,Kharif,Sesamum,599.0,361.0,Bihar,1.0,0.5,3.0,12.6,98.4,224.4,224.7,225.9,274.8,181.3,0.5,0.0,1247.0,1.5,114.0,949.8,181.8
Meghalaya,RI BHOI,2014,Summer,Potato,22.0,152.0,Assam & Meghalaya,2.0,28.3,29.3,51.5,351.1,426.4,374.4,484.6,420.2,35.0,3.0,0.4,2206.1,30.3,431.9,1705.5,38.5
Haryana,SIRSA,2004,Kharif,Moth,2443.0,400.0,,,,,,,,,,,,,,,,,,
Madhya Pradesh,SHAJAPUR,2011,Whole Year,Potato,6642.0,72311.0,West Madhya Pradesh,0.0,1.7,0.1,1.8,3.6,241.5,306.7,343.3,165.0,0.2,0.0,0.0,1063.9,1.7,5.5,1056.5,0.2
Maharashtra,SATARA,2011,Rabi,Linseed,100.0,20.0,Madhya Maharashtra,0.0,0.3,0.3,5.0,2.9,133.3,261.4,238.1,148.4,62.8,0.0,0.0,852.6,0.3,8.2,781.3,62.8
Chandigarh,CHANDIGARH,2008,Whole Year,Onion,4.0,70.0,Chhattisgarh,6.7,9.7,22.2,11.2,9.5,236.4,280.5,305.1,215.4,10.7,1.2,0.0,1108.5,16.4,42.9,1037.4,11.8
Manipur,CHURACHANDPUR,1999,Kharif,Rice,13730.0,25010.0,,,,,,,,,,,,,,,,,,
Uttar Pradesh,RAMPUR,1999,Kharif,Rice,133293.0,306205.0,West Uttar Pradesh,19.3,1.1,0.0,0.0,8.3,66.3,215.1,180.5,261.6,33.4,0.1,0.7,786.4,20.5,8.3,723.5,34.2
Jammu And Kashmir,ANANTNAG,2007,Kharif,Other Kharif pulses,15.0,7.9,Jammu & Kashmir,12.3,116.7,259.3,15.0,65.6,143.9,132.4,196.8,33.0,1.6,0.0,47.0,1023.5,129.0,339.8,506.1,48.6
Kerala,MALAPPURAM,2004,Whole Year,Cardamom,70.0,3.0,Kerala,2.4,8.1,37.9,113.2,610.9,673.4,385.4,417.9,192.8,320.6,120.7,2.7,2886.1,10.5,762.0,1669.5,444.0
Chhattisgarh,RAJNANDGAON,2007,Rabi,Gram,37869.0,31118.0,Chhattisgarh,0.0,15.7,6.2,11.4,10.4,259.4,309.9,338.8,259.1,67.8,2.0,0.5,1281.2,15.7,28.0,1167.2,70.3
Chandigarh,CHANDIGARH,2000,Kharif,Urad,10.0,8.0,Chhattisgarh,2.6,0.0,0.6,1.5,9.3,180.7,322.4,215.6,169.1,4.3,0.2,0.1,906.3,2.6,11.4,887.8,4.6
Tripura,NORTH TRIPURA,2007,Rabi,Groundnut,45.0,50.0,,,,,,,,,,,,,,,,,,
Madhya Pradesh,SHEOPUR,2010,Kharif,Jowar,3106.0,4261.0,West Madhya Pradesh,2.2,5.4,0.8,0.1,0.4,62.2,258.5,291.5,136.1,13.6,4.6,0.8,776.3,7.6,1.4,748.3,19.0
Uttarakhand,PAURI GARHWAL,2007,Rabi,Wheat,31068.0,29201.0,Uttarakhand,1.7,138.9,123.1,41.1,78.8,139.9,522.9,502.8,325.6,25.1,7.8,16.7,1924.3,140.6,243.0,1491.2,49.6
Gujarat,BHARUCH,2011,Summer,Rice,2800.0,8900.0,Gujarat Region,0.0,0.2,0.0,0.0,0.0,16.3,259.2,451.7,162.5,0.4,0.0,0.0,890.5,0.2,0.0,889.8,0.4
Jammu And Kashmir,JAMMU,2013,Rabi,Turmeric,4.0,3.7,Jammu & Kashmir,52.2,136.4,41.9,47.4,47.4,80.5,125.1,219.1,41.2,34.4,13.4,20.3,859.3,188.6,136.7,465.8,68.1
Andaman And Nicobar Islands,NICOBARS,2010,Rabi,Urad,1.5,1.16,Andaman & Nicobar Islands,101.7,8.0,0.7,12.5,319.0,448.9,521.9,563.8,263.3,402.4,268.5,246.4,3157.1,109.8,332.2,1797.8,917.3
Himachal Pradesh,KANGRA,2008,Kharif,Small millets,148.0,115.0,Himachal Pradesh,129.9,63.2,6.3,44.4,42.9,187.3,194.9,224.7,142.6,33.9,5.3,38.9,1114.2,193.1,93.6,749.4,78.0
Dadra And Nagar Haveli,DADRA AND NAGAR HAVELI,2002,Rabi,Other  Rabi pulses,4731.0,3782.0,,,,,,,,,,,,,,,,,,
Tripura,WEST TRIPURA,2013,Kharif,Maize,382.0,619.0,,,,,,,,,,,,,,,,,,
Chhattisgarh,KOREA,2003,Rabi,Wheat,4795.0,5292.0,Chhattisgarh,3.7,17.7,12.1,2.6,0.7,128.7,446.6,519.7,384.1,157.6,5.8,14.9,1694.3,21.4,15.5,1479.1,178.2
Maharashtra,BHANDARA,2012,Rabi,Wheat,11800.0,14700.0,Madhya Maharashtra,0.0,0.0,0.0,3.0,1.4,67.9,203.0,187.8,129.5,95.2,2.2,0.0,689.8,0.0,4.4,588.1,97.3
Meghalaya,EAST JAINTIA HILLS,2006,Kharif,Soyabean,410.0,416.0,Assam & Meghalaya,0.7,40.9,20.8,169.0,325.7,395.9,350.3,209.7,252.3,97.6,25.1,10.7,1898.6,41.5,515.5,1208.1,133.5
Jammu And Kashmir,POONCH,2005,Kharif,Urad,27.0,13.5,Jammu & Kashmir,296.0,403.5,189.7,64.9,92.0,41.6,440.3,77.7,50.0,14.6,21.8,0.5,1692.7,699.5,346.6,609.7,37.0
Uttar Pradesh,AMBEDKAR NAGAR,2012,Rabi,Gram,1387.0,1261.0,West Uttar Pradesh,14.5,0.1,1.4,4.7,0.3,4.0,145.1,149.1,67.8,0.5,0.1,2.0,389.6,14.5,6.4,366.0,2.7
Karnataka,SHIMOGA,2010,Kharif,Sesamum,64.0,36.0,Coastal Karnataka,14.4,0.4,3.5,62.2,80.2,682.7,1200.2,637.5,468.4,294.7,231.5,11.0,3686.8,14.8,145.9,2988.9,537.2
Himachal Pradesh,MANDI,2007,Kharif,Maize,45610.0,125909.0,Himachal Pradesh,1.3,121.0,177.0,9.6,39.3,155.7,155.2,234.3,85.7,18.7,1.0,35.6,1034.5,122.3,225.9,631.0,55.4
Gujarat,PANCH MAHALS,2000,Kharif,Moong(Green Gram),1400.0,400.0,Gujarat Region,0.0,0.1,0.0,0.0,36.1,62.9,301.1,133.0,13.5,0.2,0.0,3.6,550.6,0.1,36.1,510.6,3.9
Madhya Pradesh,CHHINDWARA,2009,Rabi,Jowar,4.0,10.0,West Madhya Pradesh,5.5,0.0,0.1,1.3,6.5,56.8,320.3,172.7,139.6,89.9,65.1,19.1,877.0,5.5,7.9,689.4,174.1
Haryana,JIND,2005,Kharif,Rice,96708.0,258000.0,,,,,,,,,,,,,,,,,,
West Bengal,HOWRAH,1997,Whole Year,Pulses total,71400.0,35600.0,Gangetic West Bengal,18.7,23.6,44.2,101.8,98.2,219.6,437.3,387.3,244.0,27.8,30.5,24.9,1657.7,42.3,244.1,1288.1,83.1
Nagaland,ZUNHEBOTO,2005,Kharif,Other Kharif pulses,420.0,390.0,,,,,,,,,,,,,,,,,,
Meghalaya,SOUTH GARO HILLS,1997,Whole Year,Sugarcane,6.0,19.0,Assam & Meghalaya,18.2,40.7,91.8,131.9,241.8,569.9,511.2,315.5,366.8,36.4,12.6,35.4,2372.2,58.9,465.6,1763.4,84.3
Puducherry,KARAIKAL,2003,Kharif,Rice,5937.0,12725.0,,,,,,,,,,,,,,,,,,
Odisha,CUTTACK,2011,Autumn,Urad,18.0,4.7,Orissa,3.7,16.2,4.9,58.2,75.6,210.1,199.6,358.6,398.7,20.2,0.1,0.4,1346.2,19.8,138.7,1167.0,20.7
Gujarat,BHARUCH,2002,Kharif,Bajra,2900.0,2500.0,Gujarat Region,4.1,0.0,0.1,0.0,0.0,234.2,45.8,238.5,113.7,0.6,0.1,0.1,637.2,4.1,0.1,632.2,0.8
Uttarakhand,TEHRI GARHWAL,2014,Rabi,Lentil,980.0,788.0,Uttarakhand,45.9,99.9,68.4,37.6,52.9,62.9,462.7,264.2,107.9,40.8,0.0,44.3,1287.4,145.8,158.8,897.7,85.1
Puducherry,PONDICHERRY,2009,Kharif,Tapioca,236.0,6712.0,,,,,,,,,,,,,,,,,,
Mizoram,AIZAWL,1999,Kharif,Cotton(lint),334.0,1200.0,,,,,,,,,,,,,,,,,,
Uttar Pradesh,BALLIA,1998,Rabi,Barley,8666.0,12950.0,West Uttar Pradesh,3.3,8.1,23.5,9.0,10.4,71.4,273.4,343.7,84.2,39.6,0.7,0.0,867.2,11.4,42.9,772.7,40.2
Karnataka,HASSAN,2004,Whole Year,Banana,2728.0,14649.0,Coastal Karnataka,0.0,0.0,6.3,24.7,329.2,805.8,718.1,874.5,154.4,104.7,52.1,0.0,3070.0,0.1,360.3,2552.8,156.8
Rajasthan,PALI,2010,Kharif,Arhar/Tur,108.0,24.0,West Rajasthan,1.9,1.7,0.6,0.6,3.0,49.5,129.9,163.4,96.5,0.9,20.1,5.2,473.2,3.6,4.1,439.2,26.2
Manipur,UKHRUL,2006,Kharif,Maize,1310.0,3080.0,,,,,,,,,,,,,,,,,,
Gujarat,PANCH MAHALS,2000,Rabi,Gram,2100.0,1000.0,Gujarat Region,0.0,0.1,0.0,0.0,36.1,62.9,301.1,133.0,13.5,0.2,0.0,3.6,550.6,0.1,36.1,510.6,3.9
Rajasthan,SIKAR,2002,Whole Year,Mango,21.0,0.0,West Rajasthan,0.3,2.6,1.0,1.4,11.2,26.9,2.4,17.2,20.6,0.1,2.5,6.0,92.4,3.0,13.7,67.2,8.6
Manipur,CHURACHANDPUR,2005,Kharif,Other Kharif pulses,110.0,60.0,,,,,,,,,,,,,,,,,,
Punjab,FARIDKOT,2005,Whole Year,Guar seed,400.0,300.0,Punjab,35.8,60.3,28.6,8.4,5.2,34.6,176.7,95.3,106.7,0.4,0.0,0.0,552.0,96.1,42.2,413.4,0.4
Nagaland,WOKHA,1999,Kharif,Peas & beans (Pulses),30.0,20.0,,,,,,,,,,,,,,,,,,
Jharkhand,SIMDEGA,2006,Rabi,Rapeseed &Mustard,85.77,72.0,Jharkhand,0.3,0.2,22.4,15.7,107.4,198.3,447.1,337.2,298.7,24.6,7.4,0.0,1459.5,0.5,145.5,1281.4,32.0
Nagaland,TUENSANG,2009,Rabi,Linseed,1000.0,680.0,,,,,,,,,,,,,,,,,,
Haryana,JIND,1999,Whole Year,Dry chillies,20.0,,,,,,,,,,,,,,,,,,,
West Bengal,JALPAIGURI,2000,Rabi,Linseed,995.0,530.0,Gangetic West Bengal,9.5,57.9,3.8,54.0,215.0,205.6,341.5,178.4,428.4,76.2,1.6,0.1,1572.1,67.4,272.8,1153.9,77.9
Puducherry,MAHE,2001,Kharif,Rice,5.0,10.0,,,,,,,,,,,,,,,,,,
Jharkhand,BOKARO,2010,Rabi,Wheat,470.0,571.0,Jharkhand,0.2,2.3,0.9,6.3,29.2,92.6,170.2,155.1,160.5,55.1,4.7,20.0,697.1,2.5,36.4,578.4,79.8
Dadra And Nagar Haveli,DADRA AND NAGAR HAVELI,2005,Kharif,Maize,100.0,110.0,,,,,,,,,,,,,,,,,,
Dadra And Nagar Haveli,DADRA AND NAGAR HAVELI,2009,Kharif,Jowar,500.0,400.0,,,,,,,,,,,,,,,,,,
Sikkim,WEST DISTRICT,2011,Kharif,Soyabean,1190.0,1040.0,,,,,,,,,,,,,,,,,,
Goa,SOUTH GOA,2007,Whole Year,Cashewnut,15104.0,6615.0,,,,,,,,,,,,,,,,,,
Rajasthan,DAUSA,2005,Kharif,Cotton(lint),36.0,64.0,West Rajasthan,1.4,14.2,8.7,6.3,14.5,29.2,86.1,24.3,75.8,0.0,0.1,0.0,260.8,15.6,29.6,215.4,0.1
Kerala,WAYANAD,2008,Whole Year,Turmeric,232.0,508.0,Kerala,0.8,30.3,217.2,108.4,81.2,469.9,505.1,349.0,347.0,343.4,55.4,17.0,2524.5,31.1,406.7,1670.9,415.7
Gujarat,AHMADABAD,2007,Kharif,Groundnut,100.0,200.0,Gujarat Region,0.1,0.4,0.0,0.0,0.3,94.0,567.8,345.6,169.4,0.0,1.4,0.0,1178.9,0.5,0.3,1176.7,1.4
Himachal Pradesh,SIRMAUR,2002,Whole Year,Onion,125.0,473.0,Himachal Pradesh,66.7,136.5,136.9,124.0,27.0,56.1,81.8,225.6,123.1,8.2,0.7,3.9,990.4,203.2,287.9,486.6,12.8
Uttar Pradesh,JAUNPUR,2010,Rabi,Gram,5396.0,5213.0,West Uttar Pradesh,3.2,13.7,0.2,0.4,9.3,12.5,282.0,213.8,263.9,4.7,12.8,4.1,820.7,16.8,10.0,772.3,21.6
Andhra Pradesh,KRISHNA,2010,Whole Year,Sugarcane,16144.0,1527716.0,Coastal Andhra Pradesh,21.8,2.3,4.4,14.8,162.0,156.1,318.9,248.6,230.5,204.0,210.9,138.2,1712.4,24.1,181.2,954.0,553.1
Assam,NALBARI,2012,Kharif,Sesamum,320.0,217.0,,,,,,,,,,,,,,,,,,
Andaman And Nicobar Islands,NICOBARS,2004,Whole Year,Dry chillies,60.0,145.2,Andaman & Nicobar Islands,54.5,35.9,36.5,41.6,505.1,423.9,378.9,308.7,280.7,223.9,169.9,0.4,2460.1,90.4,583.2,1392.2,394.2
Uttar Pradesh,BAHRAICH,2000,Kharif,Rice,122059.0,224983.0,West Uttar Pradesh,8.8,22.9,1.7,2.1,23.6,143.0,251.2,238.9,79.1,0.0,0.0,0.0,771.4,31.7,27.4,712.2,0.1
Nagaland,MON,2012,Rabi,Barley,40.0,40.0,,,,,,,,,,,,,,,,,,
West Bengal,BARDHAMAN,2009,Whole Year,Sugarcane,1070.0,86488.0,Gangetic West Bengal,2.4,1.4,17.9,2.6,229.0,69.7,277.6,332.7,294.6,77.3,9.4,0.3,1315.0,3.8,249.5,974.6,87.1
West Bengal,PURULIA,2013,Winter,Sesamum,208.0,101.0,Gangetic West Bengal,2.5,10.0,4.8,45.6,195.9,233.4,263.2,401.4,254.0,353.2,0.0,0.0,1764.1,12.5,246.3,1152.0,353.3
Chhattisgarh,BASTAR,2008,Kharif,Potato,9.0,47.0,Chhattisgarh,6.7,9.7,22.2,11.2,9.5,236.4,280.5,305.1,215.4,10.7,1.2,0.0,1108.5,16.4,42.9,1037.4,11.8
Maharashtra,HINGOLI,2004,Kharif,Sesamum,3300.0,600.0,Madhya Maharashtra,0.1,0.1,0.0,4.7,49.0,215.9,174.2,354.1,181.2,42.1,8.0,0.1,1029.5,0.2,53.7,925.5,50.2
Sikkim,EAST DISTRICT,1998,Whole Year,Pulses total,1730.0,1580.0,,,,,,,,,,,,,,,,,,
Gujarat,BHARUCH,2011,Kharif,Cotton(lint),125100.0,260800.0,Gujarat Region,0.0,0.2,0.0,0.0,0.0,16.3,259.2,451.7,162.5,0.4,0.0,0.0,890.5,0.2,0.0,889.8,0.4
Odisha,KANDHAMAL,2009,Autumn,Groundnut,246.0,163.6,Orissa,1.9,0.5,2.7,1.1,68.2,87.3,586.0,286.9,162.5,105.8,27.3,0.1,1330.3,2.4,72.0,1122.7,133.2
Uttarakhand,HARIDWAR,2003,Kharif,Sunflower,35.0,35.0,Uttarakhand,40.7,126.0,99.7,54.1,67.1,145.2,515.3,416.2,239.9,1.8,4.8,23.6,1734.3,166.7,220.9,1316.6,30.2
Maharashtra,HINGOLI,2003,Rabi,Sunflower,12200.0,7500.0,Madhya Maharashtra,0.8,2.2,1.5,5.7,15.1,210.8,208.7,178.4,116.2,29.5,3.5,0.1,772.6,3.0,22.3,714.2,33.1
Maharashtra,GONDIA,2003,Whole Year,Sugarcane,500.0,28800.0,Madhya Maharashtra,0.8,2.2,1.5,5.7,15.1,210.8,208.7,178.4,116.2,29.5,3.5,0.1,772.6,3.0,22.3,714.2,33.1
Bihar,BANKA,1997,Rabi,Other  Rabi pulses,47.0,26.0,Bihar,10.5,1.1,2.9,29.3,42.2,211.0,463.9,287.6,185.8,27.8,11.0,30.6,1303.7,11.6,74.4,1148.3,69.5
Maharashtra,SOLAPUR,2003,Rabi,Jowar,613700.0,28600.0,Madhya Maharashtra,0.8,2.2,1.5,5.7,15.1,210.8,208.7,178.4,116.2,29.5,3.5,0.1,772.6,3.0,22.3,714.2,33.1
Tripura,SOUTH TRIPURA,2013,Kharif,Moong(Green Gram),110.0,57.0,,,,,,,,,,,,,,,,,,
Uttar Pradesh,UNNAO,2004,Summer,Sunflower,566.0,1112.0,West Uttar Pradesh,20.6,0.7,0.0,20.0,21.7,59.3,124.2,250.5,84.0,60.5,0.7,0.2,642.3,21.3,41.7,517.9,61.4
Goa,NORTH GOA,2014,Kharif,Rice,14385.0,40962.0,,,,,,,,,,,,,,,,,,
Gujarat,MAHESANA,2010,Whole Year,Potato,5100.0,122300.0,Gujarat Region,0.2,0.0,0.0,0.0,0.0,59.3,328.2,431.0,216.6,12.2,41.0,0.2,1088.7,0.2,0.0,1035.0,53.4
Andhra Pradesh,PRAKASAM,2013,Rabi,Sunflower,8746.0,10312.0,Coastal Andhra Pradesh,2.0,29.6,0.2,48.0,28.2,127.5,162.4,123.1,132.0,411.5,53.1,2.8,1120.5,31.7,76.4,545.0,467.4
Rajasthan,KARAULI,1997,Rabi,Rapeseed &Mustard,77200.0,40600.0,West Rajasthan,1.1,0.2,5.5,10.6,20.3,65.9,56.4,103.9,20.6,51.5,3.6,5.6,345.1,1.3,36.4,246.7,60.7
Meghalaya,EAST KHASI HILLS,2014,Rabi,Rapeseed &Mustard,93.0,81.0,Assam & Meghalaya,2.0,28.3,29.3,51.5,351.1,426.4,374.4,484.6,420.2,35.0,3.0,0.4,2206.1,30.3,431.9,1705.5,38.5
Odisha,NUAPADA,2007,Winter,Rice,66000.0,149000.0,Orissa,0.7,32.5,8.0,21.0,62.8,321.0,285.1,420.6,401.7,66.4,14.0,0.0,1633.8,33.2,91.8,1428.4,80.4
Rajasthan,JAISALMER,2008,Kharif,Jowar,3046.0,112.0,West Rajasthan,1.6,0.2,0.8,18.2,24.7,56.1,57.1,133.3,23.0,0.4,0.4,8.3,324.1,1.8,43.6,269.5,9.1
Uttarakhand,HARIDWAR,2007,Summer,Urad,236.0,106.0,Uttarakhand,1.7,138.9,123.1,41.1,78.8,139.9,522.9,502.8,325.6,25.1,7.8,16.7,1924.3,140.6,243.0,1491.2,49.6
Jharkhand,CHATRA,2004,Rabi,Arhar/Tur,1221.19,1756.07,Jharkhand,5.5,2.7,3.1,41.0,31.1,184.4,200.7,327.0,211.5,128.1,0.1,1.6,1136.6,8.2,75.2,923.5,129.7
West Bengal,BANKURA,2010,Summer,Rice,37048.0,110442.0,Gangetic West Bengal,0.2,10.3,8.0,15.9,127.5,189.3,196.3,192.6,192.6,96.2,6.3,29.7,1064.8,10.5,151.3,770.7,132.2
Andhra Pradesh,SPSR NELLORE,2000,Kharif,Other Kharif pulses,127.0,54.0,Coastal Andhra Pradesh,0.1,42.4,0.7,19.1,68.4,200.5,154.1,311.5,102.9,69.6,10.6,12.4,992.3,42.5,88.3,768.9,92.6
Jharkhand,GUMLA,2002,Rabi,Potato,1118.25,3712.59,Jharkhand,9.0,5.4,10.7,11.5,38.7,184.9,186.8,277.4,253.4,55.0,1.3,0.8,1034.9,14.4,60.9,902.5,57.1
Bihar,PATNA,2014,Rabi,Linseed,251.0,216.0,Bihar,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2,1061.0,50.5,112.9,848.6,49.0
West Bengal,24 PARAGANAS SOUTH,2003,Summer,Groundnut,175.0,228.0,Gangetic West Bengal,0.5,11.7,70.0,36.3,81.9,280.5,253.4,239.3,155.0,341.5,8.9,17.7,1496.7,12.2,188.2,928.2,368.1
